,active_sw,age,bats,birth_city,birth_country,birth_date,birth_state,college,death_city,death_country,death_date,death_state,end_date,file_code,gender,height_feet,height_inches,high_school,jersey_number,name_display_first_last,name_display_first_last_html,name_display_last_first,name_display_last_first_html,name_display_roster,name_display_roster_html,name_first,name_full,name_last,name_matrilineal,name_middle,name_nick,name_prefix,name_title,name_use,player_id,primary_position,primary_position_txt,primary_sport_code,primary_stat_type,pro_debut_date,start_date,status,status_code,status_date,team_abbrev,team_code,team_id,team_name,throws,twitter_id,weight
486,N,48,R,Cincinnati,USA,1971-08-03T00:00:00,OH,Miami (OH),,,,,2000-12-31T00:00:00,cin,M,5,11,"St. Xavier, Cincinnati, OH",63,Chris Sexton,Chris Sexton,"Sexton, Chris","Sexton, Chris",Sexton,Sexton,Christopher,"Sexton, Chris",Sexton,,Philip,,,,Chris,150055,6,SS,mlb,hitting,1999-05-03T00:00:00,1999-11-03T00:00:00,Signed,MIN,1999-11-03T00:00:00,CIN,cin,113,Cincinnati Reds,R,,180
487,Y,31,S,Livermore,USA,1987-11-08T00:00:00,CA,Long Beach State,,,,,,col,M,6,1,"Livermore, CA",29,Bryan Shaw,Bryan Shaw,"Shaw, Bryan","Shaw, Bryan","Shaw, B","Shaw, B",Bryan,"Shaw, Bryan",Shaw,,Anthony,Geek,,,Bryan,543766,1,P,mlb,pitching,2011-06-10T00:00:00,2017-12-15T00:00:00,Active,A,2018-10-08T00:00:00,COL,col,115,Colorado Rockies,R,@BryanShaw37,232
488,N,58,R,Jacksonville,USA,1961-08-02T00:00:00,FL,,,,,,1999-03-31T00:00:00,chc,M,6,0,,35,Danny Sheaffer,Danny Sheaffer,"Sheaffer, Danny","Sheaffer, Danny",Sheaffer,Sheaffer,Danny,"Sheaffer, Danny",Sheaffer,,Todd,,,,Danny,122094,2,C,mlb,hitting,1987-04-09T00:00:00,1998-03-31T00:00:00,Active,A,1998-03-31T00:00:00,CHC,chn,112,Chicago Cubs,R,@SheafferDanny,202
489,N,39,R,Fort Lauderdale,USA,1979-08-29T00:00:00,FL,Florida,,,,,2010-07-23T00:00:00,bos,M,6,5,"Cardinal Gibbons, Fort Lauderdale, FL",30,Ryan Shealy,Ryan Shealy,"Shealy, Ryan","Shealy, Ryan",Shealy,Shealy,Ryan,"Shealy, Ryan",Shealy,,Nelson,,,,Ryan,434626,3,1B,mlb,hitting,2005-06-14T00:00:00,2010-07-07T00:00:00,Signed,MIN,2010-07-23T00:00:00,BOS,bos,111,Boston Red Sox,R,,240
490,N,51,R,Wabash,USA,1968-01-21T00:00:00,IN,,,,,,1996-12-31T00:00:00,bal,M,6,2,,,Keith Shepherd,Keith Shepherd,"Shepherd, Keith","Shepherd, Keith",Shepherd,Shepherd,Keith,"Shepherd, Keith",Shepherd,,Wayne,,,,Keith,122125,1,P,mlb,pitching,1992-09-06T00:00:00,1996-01-01T00:00:00,Active,A,1996-01-01T00:00:00,BAL,bal,110,Baltimore Orioles,R,,205
491,N,53,R,Paducah,USA,1966-08-16T00:00:00,KY,Kentucky,,,,,2004-04-05T00:00:00,pit,M,6,0,"Paducah Tighman, Paducah, KY",--,Terry Shumpert,Terry Shumpert,"Shumpert, Terry","Shumpert, Terry",Shumpert,Shumpert,Terrance,"Shumpert, Terry",Shumpert,,Darnell,,,,Terry,122205,4,2B,mlb,hitting,1990-05-01T00:00:00,2004-04-05T00:00:00,Signed,MIN,2004-04-05T00:00:00,PIT,pit,134,Pittsburgh Pirates,R,,200
492,N,41,R,Springfield,USA,1977-08-26T00:00:00,IL,Taft College,,,,,2007-04-01T00:00:00,pit,M,6,4,Cheyenne (NV) HS,66,Allan Simpson,Allan Simpson,"Simpson, Allan","Simpson, Allan",Simpson,Simpson,Larry,"Simpson, Allan",Simpson,,Allan,,,,Allan,407817,1,P,mlb,pitching,2004-05-17T00:00:00,2006-12-14T00:00:00,NRI,NRI,2006-12-14T00:00:00,PIT,pit,134,Pittsburgh Pirates,R,,225
493,N,64,R,Marietta,USA,1955-08-11T00:00:00,GA,,,,,,1993-12-31T00:00:00,col,M,6,2,,,Bryn Smith,Bryn Smith,"Smith, Bryn","Smith, Bryn",Smith,Smith,Bryn,"Smith, Bryn",Smith,,Nelson,,,,Bryn,122358,1,P,mlb,pitching,1981-09-08T00:00:00,1993-01-01T00:00:00,Active,A,1993-01-01T00:00:00,COL,col,115,Colorado Rockies,R,,205
494,Y,35,L,Alexandria,USA,1983-12-22T00:00:00,LA,Louisiana State,,,,,2015-04-21T00:00:00,atl,M,6,1,"Alexandria, LA",,Greg Smith,Greg Smith,"Smith, Greg","Smith, Greg","Smith, G","Smith, G",Gregory,"Smith, Greg",Smith,,Thomas,,,,Greg,460105,1,P,mlb,pitching,2008-04-09T00:00:00,2015-04-21T00:00:00,Signed,MIN,2015-04-21T00:00:00,ATL,atl,144,Atlanta Braves,L,,190
495,N,42,L,Meridian,USA,1977-07-24T00:00:00,MS,Meridian CC,,,,,2009-05-26T00:00:00,hou,M,6,3,"Demopolis, AL",31,Jason Smith,Jason Smith,"Smith, Jason","Smith, Jason","Smith, J","Smith, J",Jason,"Smith, Jason",Smith,,William,,,,Jason,400136,4,2B,mlb,hitting,2001-06-17T00:00:00,2009-05-10T00:00:00,Signed,MIN,2009-05-22T00:00:00,HOU,hou,117,Houston Astros,R,,195
496,N,36,L,Jackson,USA,1982-09-30T00:00:00,MS,Mississippi,,,,,2017-11-02T00:00:00,bal,M,6,3,"Hillcrest Christian, Jackson, MS",12,Seth Smith,Seth Smith,"Smith, Seth","Smith, Seth","Smith, S","Smith, S",Garry,"Smith, Seth",Smith,,Seth,,,,Seth,452234,7,LF,mlb,hitting,2007-09-16T00:00:00,2017-01-06T00:00:00,Free agent,FA,2017-11-02T00:00:00,BAL,bal,110,Baltimore Orioles,L,,210
497,N,44,R,San Francisco,Dominican Republic,1975-08-19T00:00:00,,,,,,,2006-04-03T00:00:00,phi,M,6,1,,,Juan Sosa,Juan Sosa,"Sosa, Juan","Sosa, Juan","Sosa, Ju","Sosa, Ju",Juan,"Sosa, Juan",Sosa,Encarnacion,Luis,,,,Juan,150057,6,SS,mlb,hitting,1999-09-10T00:00:00,2006-03-21T00:00:00,NRI,NRI,2006-03-21T00:00:00,PHI,phi,143,Philadelphia Phillies,R,,175
498,N,45,R,Walnut Creek,USA,1973-11-06T00:00:00,CA,Nicholls State,,,,,2010-04-04T00:00:00,col,M,6,3,"Brophy Prep, Phoenix, AZ",32,Justin Speier,Justin Speier,"Speier, Justin","Speier, Justin","Speier, J","Speier, J",Justin,"Speier, Justin",Speier,,James,,,,Justin,133221,1,P,mlb,pitching,1998-05-27T00:00:00,2010-01-28T00:00:00,Released,RL,2010-04-04T00:00:00,COL,col,115,Colorado Rockies,R,,205
499,Y,40,R,Frankfort,USA,1979-07-24T00:00:00,KY,Radford,,,,,2010-04-04T00:00:00,was,M,6,7,"West Springfield, Springfield, VA",46,Ryan Speier,Ryan Speier,"Speier, Ryan","Speier, Ryan","Speier, R","Speier, R",Ryan,"Speier, Ryan",Speier,,Andrew,,,,Ryan,434627,1,P,mlb,pitching,2005-04-04T00:00:00,2009-12-11T00:00:00,NRI,NRI,2009-12-11T00:00:00,WSH,was,120,Washington Nationals,R,,210
500,N,39,R,Santa Barbara,USA,1979-09-05T00:00:00,CA,UC Santa Barbara,,,,,2012-05-04T00:00:00,tex,M,6,1,"Santa Barbara, CA",,Ryan Spilborghs,Ryan Spilborghs,"Spilborghs, Ryan","Spilborghs, Ryan",Spilborghs,Spilborghs,Ryan,"Spilborghs, Ryan",Spilborghs,,Adam,,,,Ryan,448676,7,LF,mlb,hitting,2005-07-16T00:00:00,2012-05-04T00:00:00,Signed,MIN,2012-05-04T00:00:00,TEX,tex,140,Texas Rangers,R,@spillygoat19,200
501,Y,44,R,Edgerton,USA,1974-10-27T00:00:00,OH,Toledo,,,,,2009-06-10T00:00:00,sea,M,6,2,"Edgerton, OH",20,Denny Stark,Denny Stark,"Stark, Denny","Stark, Denny",Stark,Stark,Dennis,"Stark, Denny",Stark,,James,,,,Denny,150128,1,P,mlb,pitching,1999-09-15T00:00:00,2009-05-02T00:00:00,Signed,MIN,2009-06-07T00:00:00,SEA,sea,136,Seattle Mariners,R,,210
502,N,34,L,Long Beach,USA,1985-04-05T00:00:00,CA,,,,,,2015-04-01T00:00:00,was,M,6,3,"La Quinta, Westminster, CA",10,Ian Stewart,Ian Stewart,"Stewart, Ian","Stewart, Ian","Stewart, I","Stewart, I",Ian,"Stewart, Ian",Stewart,,Kenneth,,,,Ian,456655,5,3B,mlb,hitting,2007-08-11T00:00:00,2014-12-12T00:00:00,NRI,NRI,2014-12-12T00:00:00,WSH,was,120,Washington Nationals,R,,225
503,N,47,R,Edison,USA,1972-06-30T00:00:00,NJ,,,,,,1999-04-02T00:00:00,col,M,6,2,,39,Jim Stoops,Jim Stoops,"Stoops, Jim","Stoops, Jim",Stoops,Stoops,James,"Stoops, Jim",Stoops,,Wellington,,,,Jim,136765,1,P,mlb,pitching,1998-09-09T00:00:00,1998-03-31T00:00:00,Active,A,1998-03-31T00:00:00,COL,col,115,Colorado Rockies,R,,180
504,Y,26,R,Irving,USA,1992-11-15T00:00:00,TX,,,,,,,col,M,6,2,"Irving, TX",27,Trevor Story,Trevor Story,"Story, Trevor","Story, Trevor",Story,Story,Trevor,"Story, Trevor",Story,,John,True,,,Trevor,596115,6,SS,mlb,hitting,2016-04-04T00:00:00,2019-06-20T00:00:00,Active,A,2019-07-02T00:00:00,COL,col,115,Colorado Rockies,R,,214
505,N,36,R,Austin,USA,1983-08-02T00:00:00,TX,Texas,,,,,2017-11-03T00:00:00,ana,M,6,0,"Westlake, Austin, TX",16,Huston Street,Huston Street,"Street, Huston","Street, Huston",Street,Street,Huston,"Street, Huston",Street,,Lowell,Larrry,,,Huston,434718,1,P,mlb,pitching,2005-04-06T00:00:00,2014-07-19T00:00:00,Free agent,FA,2017-11-03T00:00:00,LAA,ana,108,Los Angeles Angels,R,@hustonstreet,205
506,N,50,R,Huntington,USA,1969-04-04T00:00:00,NY,Virginia Commonwealth,,,,,1998-09-28T00:00:00,col,M,6,1,"Ridgewood, NJ",50,Mark Strittmatter,Mark Strittmatter,"Strittmatter, Mark","Strittmatter, Mark",Strittmatter,Strittmatter,Mark,"Strittmatter, Mark",Strittmatter,,Arthur,,,,Mark,136604,2,C,mlb,hitting,1998-09-03T00:00:00,1998-09-01T00:00:00,Signed,MIN,1998-09-28T00:00:00,COL,col,115,Colorado Rockies,R,,210
507,N,34,R,Atlanta,USA,1984-10-04T00:00:00,TX,Texas,,,,,2017-05-16T00:00:00,tex,M,6,4,"Atlanta, TX",,Drew Stubbs,Drew Stubbs,"Stubbs, Drew","Stubbs, Drew",Stubbs,Stubbs,Robert,"Stubbs, Drew",Stubbs,,Andrew,,,,Drew,453211,8,CF,mlb,hitting,2009-08-19T00:00:00,2017-05-16T00:00:00,Signed,MIN,2017-05-16T00:00:00,TEX,tex,140,Texas Rangers,R,,205
508,Y,39,L,Plymouth,USA,1979-12-09T00:00:00,IN,Bethel College (IN),,,,,2015-05-30T00:00:00,la,M,6,2,"Argos, IN",,Eric Stults,Eric Stults,"Stults, Eric","Stults, Eric",Stults,Stults,Eric,"Stults, Eric",Stults,,William,,,,Eric,445590,1,P,mlb,pitching,2006-09-05T00:00:00,2015-05-27T00:00:00,Signed,MIN,2015-05-30T00:00:00,LAD,lan,119,Los Angeles Dodgers,L,,220
509,N,46,R,Queens,USA,1973-01-19T00:00:00,NY,,,,,,2005-03-21T00:00:00,bal,M,5,9,"Boca Raton Community, Boca Raton, FL",28,Chris Stynes,Chris Stynes,"Stynes, Chris","Stynes, Chris",Stynes,Stynes,Christopher,"Stynes, Chris",Stynes,,Desmond,,,,Chris,122918,5,3B,mlb,hitting,1995-05-19T00:00:00,2005-01-14T00:00:00,Signed,MIN,2005-01-14T00:00:00,BAL,bal,110,Baltimore Orioles,R,,190
510,N,40,L,Tulsa,USA,1979-08-20T00:00:00,OK,Wake Forest,,,,,2012-03-29T00:00:00,la,M,6,0,"North Allegheny, Wexford, PA",48,Cory Sullivan,Cory Sullivan,"Sullivan, Cory","Sullivan, Cory",Sullivan,Sullivan,Cory,"Sullivan, Cory",Sullivan,,,,,,Cory,430622,8,CF,mlb,hitting,2005-04-04T00:00:00,2011-12-13T00:00:00,Released,RL,2012-03-29T00:00:00,LAD,lan,119,Los Angeles Dodgers,L,,200
511,N,44,R,Kobe,Japan,1975-05-31T00:00:00,,,,,,,2006-04-03T00:00:00,oak,M,6,3,"Takigawa Daini, Hyogo",49,Mac Suzuki,Mac Suzuki,"Suzuki, Mac","Suzuki, Mac","Suzuki, M","Suzuki, M",Makoto,"Suzuki, Mac",Suzuki,,,,,,Mac,123010,1,P,mlb,pitching,1996-07-07T00:00:00,2006-01-25T00:00:00,NRI,NRI,2006-01-25T00:00:00,OAK,oak,133,Oakland Athletics,R,,205
512,N,49,L,Framingham,USA,1969-10-26T00:00:00,MA,Maine,,,,,2008-10-31T00:00:00,la,M,6,1,"Holliston, MA",21,Mark Sweeney,Mark Sweeney,"Sweeney, Mark","Sweeney, Mark",Sweeney,Sweeney,Mark,"Sweeney, Mark",Sweeney,,Patrick,,,,Mark,123040,7,LF,mlb,hitting,1995-08-04T00:00:00,2008-10-17T00:00:00,Free agent,FA,2008-10-17T00:00:00,LAD,lan,119,Los Angeles Dodgers,L,@Sweendog9,195
513,N,57,R,Portland,USA,1961-10-27T00:00:00,ME,,,,,,1999-03-28T00:00:00,sea,M,6,0,,26,Bill Swift,Bill Swift,"Swift, Bill","Swift, Bill",Swift,Swift,William,"Swift, Bill",Swift,,Charles,,,,Bill,123053,1,P,mlb,pitching,1985-06-07T00:00:00,1998-03-31T00:00:00,Active,A,1998-03-31T00:00:00,SEA,sea,136,Seattle Mariners,R,,180
514,Y,25,L,San Pedro de Macoris,Dominican Republic,1994-02-04T00:00:00,,,,,,,,col,M,6,3,,15,Raimel Tapia,Raimel Tapia,"Tapia, Raimel","Tapia, Raimel",Tapia,Tapia,Raimel,"Tapia, Raimel",Tapia,Linarez,Antonio,El Fifty,,,Raimel,606132,7,LF,mlb,hitting,2016-09-02T00:00:00,2015-11-20T00:00:00,Active,A,2018-10-08T00:00:00,COL,col,115,Colorado Rockies,L,@RaimelTapia,185
515,N,51,R,Grossmont,USA,1967-10-09T00:00:00,CA,,,,,,1998-10-15T00:00:00,nym,M,6,2,,,Jim Tatum,Jim Tatum,"Tatum, Jim","Tatum, Jim",Tatum,Tatum,James,"Tatum, Jim",Tatum,,Ray,,,,Jim,123109,5,3B,mlb,hitting,1992-09-18T00:00:00,1997-12-26T00:00:00,Free agent,FA,1997-12-26T00:00:00,NYM,nyn,121,New York Mets,R,,200
516,Y,28,L,Palatine,USA,1990-12-03T00:00:00,IL,Bradley,,,,,,nyy,M,6,2,"William Fremd, Palatine, IL",39,Mike Tauchman,Mike Tauchman,"Tauchman, Mike","Tauchman, Mike",Tauchman,Tauchman,Michael,"Tauchman, Mike",Tauchman,,Robert,Tauch,,,Mike,643565,8,CF,mlb,hitting,2017-06-27T00:00:00,2019-03-23T00:00:00,Active,A,2019-06-26T00:00:00,NYY,nya,147,New York Yankees,L,@MTauchman,220
517,N,46,L,Santiago,Dominican Republic,1973-05-22T00:00:00,,,,,,,2009-07-27T00:00:00,was,M,6,2,"Santiago Public, DOM",50,Julian Tavarez,Julian Tavarez,"Tavarez, Julian","Tavarez, Julian","Tavarez, J","Tavarez, J",Julian,"Tavarez, Julian",Tavarez,Carmen,,,,,Julian,123118,1,P,mlb,pitching,1993-08-07T00:00:00,2009-04-04T00:00:00,Released,RL,2009-07-27T00:00:00,WSH,was,120,Washington Nationals,R,,195
518,Y,37,R,Tenares,Dominican Republic,1981-12-25T00:00:00,,,,,,,2013-03-31T00:00:00,kc,M,6,0,,37,Willy Taveras,Willy Taveras,"Taveras, Willy","Taveras, Willy","Taveras, W","Taveras, W",Willy,"Taveras, Willy",Taveras,,,,,,Willy,430838,8,CF,mlb,hitting,2004-09-06T00:00:00,2012-12-11T00:00:00,NRI,NRI,2012-12-11T00:00:00,KC,kca,118,Kansas City Royals,R,,180
519,N,48,R,Russellville,USA,1971-04-07T00:00:00,KY,Kentucky,,,,,2000-10-19T00:00:00,stl,M,6,2,"Logan County, Russellville, KY",46,Mark Thompson,Mark Thompson,"Thompson, Mark","Thompson, Mark",Thompson,Thompson,Mark,"Thompson, Mark",Thompson,,Radford,,,,Mark,123296,1,P,mlb,pitching,1994-07-26T00:00:00,1999-07-18T00:00:00,Free agent,FA,1999-07-18T00:00:00,STL,sln,138,St. Louis Cardinals,R,,205
520,N,60,L,Washington,USA,1959-01-05T00:00:00,DC,Howard University,,,,,1996-12-31T00:00:00,col,M,5,11,"Zadok Magruder, Washington, DC",,Milt Thompson,Milt Thompson,"Thompson, Milt","Thompson, Milt",Thompson,Thompson,Milton,"Thompson, Milt",Thompson,,Bernard,,,,Milt,123298,8,CF,mlb,hitting,1984-09-04T00:00:00,1996-06-27T00:00:00,Active,A,1996-06-27T00:00:00,COL,col,115,Colorado Rockies,R,,170
521,N,45,R,Vicksburg,USA,1973-10-01T00:00:00,MS,McNeese State,,,,,2007-11-01T00:00:00,kc,M,6,3,"Sulphur, LA",52,John Thomson,John Thomson,"Thomson, John","Thomson, John",Thomson,Thomson,John,"Thomson, John",Thomson,,Carl,,,,John,123307,1,P,mlb,pitching,1997-05-11T00:00:00,2007-08-31T00:00:00,Free agent,FA,2007-08-31T00:00:00,KC,kca,118,Kansas City Royals,R,,220
522,Y,24,R,San Antonio de Maturin,Venezuela,1995-04-30T00:00:00,,,,,,,,col,M,6,4,,32,Jesus Tinoco,Jesus Tinoco,"Tinoco, Jesus","Tinoco, Jesus",Tinoco,Tinoco,Jesus,"Tinoco, Jesus",Tinoco,Veliz,Rafael,Tino,,,Jesus,622786,1,P,min,pitching,2019-05-31T00:00:00,2017-11-20T00:00:00,Active,A,2019-08-04T00:00:00,COL,col,115,Colorado Rockies,R,,263
523,N,41,R,Caracas,Venezuela,1978-07-19T00:00:00,,,,,,,2014-06-12T00:00:00,chc,M,5,11,"Escuela Vincente Emilio Sojo, Guarenas, VEN",,Yorvit Torrealba,Yorvit Torrealba,"Torrealba, Yorvit","Torrealba, Yorvit","Torrealba, Y","Torrealba, Y",Yorvit,"Torrealba, Yorvit",Torrealba,,Adolfo,,,,Yorvit,150275,2,C,mlb,hitting,2001-09-05T00:00:00,2014-06-12T00:00:00,Signed,MIN,2014-06-12T00:00:00,CHC,chn,112,Chicago Cubs,R,@Yorvit08,200
524,Y,36,R,Santa Cruz,USA,1982-10-22T00:00:00,CA,Kansas State,,,,,2019-08-11T00:00:00,sf,M,6,1,"Aptos, CA",,Carlos Torres,Carlos Torres,"Torres, Carlos","Torres, Carlos",Torres,Torres,Carlos,"Torres, Carlos",Torres,,Ephriam,El Carnicero,,,Carlos,448614,1,P,mlb,pitching,2009-07-22T00:00:00,2019-08-11T00:00:00,Signed,MIN,2019-08-11T00:00:00,SF,sfn,137,San Francisco Giants,R,,180
525,N,45,L,Bowling Green,USA,1973-12-11T00:00:00,OH,Bowling Green State,,,,,2011-03-31T00:00:00,ari,M,6,3,"Bowling Green, OH",11,Andy Tracy,Andy Tracy,"Tracy, Andy","Tracy, Andy","Tracy, A","Tracy, A",Andrew,"Tracy, Andy",Tracy,,Michael,,,,Andy,282905,3,1B,mlb,hitting,2000-04-25T00:00:00,2011-01-19T00:00:00,NRI,NRI,2011-01-19T00:00:00,ARI,ari,109,Arizona Diamondbacks,R,,220
526,Y,38,R,Hua-Lien,Taiwan,1981-06-02T00:00:00,,,,,,,2016-11-09T00:00:00,la,M,6,1,"Kao-Yuan Technical and Vocational, Taiwan",59,Chin-hui Tsao,Chin-hui Tsao,"Tsao, Chin-hui","Tsao, Chin-hui",Tsao,Tsao,Chin-hui,"Tsao, Chin-hui",Tsao,,,,,,Chin-hui,425835,1,P,mlb,pitching,2003-07-25T00:00:00,2016-05-19T00:00:00,Signed,MIN,2016-11-09T00:00:00,LAD,lan,119,Los Angeles Dodgers,R,,210
527,Y,34,R,Santa Clara,USA,1984-10-10T00:00:00,CA,Long Beach State,,,,,2019-07-25T00:00:00,nyy,M,6,3,"Fremont, Sunnyvale, CA",12,Troy Tulowitzki,Troy Tulowitzki,"Tulowitzki, Troy","Tulowitzki, Troy",Tulowitzki,Tulowitzki,Troy,"Tulowitzki, Troy",Tulowitzki,,Trevor,Tulo,,,Troy,453064,6,SS,mlb,hitting,2006-08-30T00:00:00,2019-01-04T00:00:00,Retired,RET,2019-07-25T00:00:00,NYY,nya,147,New York Yankees,R,,205
528,N,40,R,Palenque,Dominican Republic,1979-03-22T00:00:00,,,,,,,2016-08-05T00:00:00,cle,M,6,0,"Abel Uribe, DOM",4,Juan Uribe,Juan Uribe,"Uribe, Juan","Uribe, Juan",Uribe,Uribe,Juan,"Uribe, Juan",Uribe,Tena,C.,,,,Juan,346874,6,SS,mlb,hitting,2001-04-08T00:00:00,2016-02-28T00:00:00,Released,RL,2016-08-05T00:00:00,CLE,cle,114,Cleveland Indians,R,,245
529,Y,26,R,Valencia,USA,1992-09-09T00:00:00,CA,UCLA,,,,,,col,M,5,11,"William S. Hart, Santa Clarita, CA",4,Pat Valaika,Pat Valaika,"Valaika, Pat","Valaika, Pat",Valaika,Valaika,Patrick,"Valaika, Pat",Valaika,,Ryne,Barrels,,,Pat,642162,5,3B,mlb,hitting,2016-09-06T00:00:00,2016-09-06T00:00:00,Reassigned,RM,2019-07-13T00:00:00,COL,col,115,Colorado Rockies,R,,208
530,N,55,L,Oakland,USA,1963-10-07T00:00:00,CA,Los Angeles Valley College,,,,,1994-12-31T00:00:00,col,M,6,5,"Chatsworth, CA",,Ty Van Burkleo,Ty Van Burkleo,"Van Burkleo, Ty","Van Burkleo, Ty",Van Burkleo,Van Burkleo,Tyler,"Van Burkleo, Ty",Van Burkleo,,Lee,Van Squatch,,,Ty,123628,3,1B,mlb,hitting,1993-07-28T00:00:00,1994-01-01T00:00:00,Active,A,1994-01-01T00:00:00,COL,col,115,Colorado Rockies,L,,225
531,N,40,L,Dayton,USA,1979-06-20T00:00:00,OH,Georgia Tech,,,,,2003-12-31T00:00:00,col,M,6,1,"Butler, Vandalia, OH",47,Cory Vance,Cory Vance,"Vance, Cory","Vance, Cory",Vance,Vance,Cory,"Vance, Cory",Vance,,Wade,,,,Cory,425246,1,P,mlb,pitching,2002-09-21T00:00:00,2002-09-21T00:00:00,Waived,WA,2002-09-21T00:00:00,COL,col,115,Colorado Rockies,L,,195
532,N,53,L,Grand Rapids,USA,1966-04-29T00:00:00,MI,Western Michigan,,,,,2004-10-06T00:00:00,cin,M,6,1,"Hudsonville, MI",25,John Vander Wal,John Vander Wal,"Vander Wal, John","Vander Wal, John",Vander Wal,Vander Wal,John,"Vander Wal, John",Vander Wal,,Henry,,,,John,123639,9,RF,mlb,hitting,1991-09-06T00:00:00,2004-07-11T00:00:00,Free agent,FA,2004-07-11T00:00:00,CIN,cin,113,Cincinnati Reds,L,,205
533,Y,27,L,Atlantic Highlands,USA,1992-02-12T00:00:00,NJ,"Felician, NJ",,,,,2018-11-20T00:00:00,chc,M,6,2,,,Jerry Vasto,Jerry Vasto,"Vasto, Jerry","Vasto, Jerry",Vasto,Vasto,Gerard,"Vasto, Jerry",Vasto,,J.,,,,Jerry,657786,1,P,mlb,pitching,2018-06-10T00:00:00,2018-10-31T00:00:00,Signed,MIN,2018-11-20T00:00:00,CHC,chn,112,Chicago Cubs,L,,195
534,N,54,R,Sacramento,USA,1965-07-03T00:00:00,CA,Miami (FL),,,,,2003-07-12T00:00:00,col,M,6,0,John F. Kennedy (CA) HS,20,Greg Vaughn,Greg Vaughn,"Vaughn, Greg","Vaughn, Greg",Vaughn,Vaughn,Gregory,"Vaughn, Greg",Vaughn,,Lamont,,,,Greg,123675,7,LF,mlb,hitting,1989-08-10T00:00:00,2003-04-09T00:00:00,Free agent,FA,2003-04-09T00:00:00,COL,col,115,Colorado Rockies,R,@gregvaughn23,205
535,N,46,L,Takoma Park,USA,1973-08-02T00:00:00,MD,James Madison,,,,,2007-04-01T00:00:00,min,M,5,10,"Paul VI, Fairfax, VA",49,Mike Venafro,Mike Venafro,"Venafro, Mike","Venafro, Mike",Venafro,Venafro,Michael,"Venafro, Mike",Venafro,,Robert,,,,Mike,150291,1,P,mlb,pitching,1999-04-24T00:00:00,2006-12-08T00:00:00,NRI,NRI,2006-12-08T00:00:00,MIN,min,142,Minnesota Twins,L,,180
536,N,52,R,Montgomery,USA,1966-10-19T00:00:00,AL,Mt. Hood CC,,,,,2007-04-01T00:00:00,col,M,6,2,"Gresham Union, Gresham, OR",43,Dave Veres,Dave Veres,"Veres, Dave","Veres, Dave",Veres,Veres,David,"Veres, Dave",Veres,,Scott,,,,Dave,123707,1,P,mlb,pitching,1994-05-10T00:00:00,2007-01-04T00:00:00,NRI,NRI,2007-01-04T00:00:00,COL,col,115,Colorado Rockies,R,,220
537,Y,49,L,Englewood,USA,1970-01-16T00:00:00,NJ,Massachusetts,,,,,2010-03-15T00:00:00,was,M,6,3,"Bergenfield, NJ",41,Ron Villone,Ron Villone,"Villone, Ron","Villone, Ron",Villone,Villone,Ronald,"Villone, Ron",Villone,,Thomas,,,,Ron,123725,1,P,mlb,pitching,1995-04-28T00:00:00,2010-02-17T00:00:00,Released,RL,2010-03-15T00:00:00,WSH,was,120,Washington Nationals,L,,245
538,N,45,R,Bani,Dominican Republic,1974-08-06T00:00:00,,,,,,,2014-03-24T00:00:00,bal,M,5,11,,96,Luis Vizcaino,Luis Vizcaino,"Vizcaino, Luis","Vizcaino, Luis",Vizcaino,Vizcaino,Luis,"Vizcaino, Luis",Vizcaino,Arias,,,,,Luis,150430,1,P,mlb,pitching,1999-07-23T00:00:00,2014-01-14T00:00:00,Released,RL,2014-03-24T00:00:00,BAL,bal,110,Baltimore Orioles,R,,210
539,Y,32,R,Palm Beach Gardens,USA,1986-09-23T00:00:00,FL,,,,,,2018-07-31T00:00:00,cws,M,6,8,"Palm Beach Gardens, FL",66,Chris Volstad,Chris Volstad,"Volstad, Chris","Volstad, Chris",Volstad,Volstad,Christopher,"Volstad, Chris",Volstad,,Kenneth,,,,Chris,458690,1,P,mlb,pitching,2008-07-06T00:00:00,2018-04-12T00:00:00,Released,RL,2018-07-31T00:00:00,CWS,cha,145,Chicago White Sox,R,,235
540,N,51,L,Toronto,Canada,1967-11-07T00:00:00,ON,,,,,,2001-04-04T00:00:00,chc,M,6,2,,55,David Wainhouse,David Wainhouse,"Wainhouse, David","Wainhouse, David",Wainhouse,Wainhouse,David,"Wainhouse, David",Wainhouse,,Paul,,,,David,123794,1,P,mlb,pitching,1991-08-03T00:00:00,2001-03-30T00:00:00,Reassigned,RM,2001-03-30T00:00:00,CHC,chn,112,Chicago Cubs,R,,190
541,N,52,L,Maple Ridge,Canada,1966-12-01T00:00:00,BC,,,,,,2005-11-09T00:00:00,stl,M,6,3,Maple Ridge (BC) HS,33,Larry Walker,Larry Walker,"Walker, Larry","Walker, Larry",Walker,Walker,Larry,"Walker, Larry",Walker,,Kenneth Robert,,,,Larry,123833,9,RF,mlb,hitting,1989-08-16T00:00:00,2004-08-07T00:00:00,Free agent,FA,2004-08-07T00:00:00,STL,sln,138,St. Louis Cardinals,R,@Cdnmooselips33,235
